Date,Open,High,Low,Close,Adj Close,Volume,Growth% of Close from previous day
2012-02-01,276.975006,278.350006,271.75,274.799988,261.095093,1420266.0,-1.037109215594278
2012-02-02,275.575012,277.225006,267.575012,271.950012,258.387177,2939066.0,2.279824131796684
2012-02-03,270.0,279.0,270.0,278.149994,264.278046,2111304.0,-1.6447895375471329
2012-02-06,280.5,282.5,269.825012,273.575012,259.931152,1795680.0,-0.5391596217859281
2012-02-07,277.850006,277.850006,266.375,272.100006,258.529694,2515820.0,1.1944137921114195
2012-02-08,272.625,277.450012,268.549988,275.350006,261.617645,1997008.0,-1.443619362042072
2012-02-09,275.700012,278.100006,269.924988,271.375,257.84082,2199964.0,-0.23951874712113955
2012-02-10,272.0,272.575012,269.0,270.725006,257.223328,1910334.0,2.1608665141187613
2012-02-13,273.5,279.825012,273.5,276.575012,262.781555,4020990.0,0.2621263557967303
2012-02-14,277.375,278.950012,275.125,277.299988,263.470367,1712396.0,0.3786577877529597
2012-02-15,278.625,282.475006,276.625,278.350006,264.468079,992194.0,-2.802233817807075
2012-02-16,269.75,273.899994,267.5,270.549988,257.057007,2472766.0,0.18480873116874802
2012-02-17,272.5,273.975006,268.649994,271.049988,257.532043,2667234.0,0.16602546390816117
2012-02-21,272.450012,274.899994,269.700012,271.5,257.959595,3116204.0,1.0773436464088342
2012-02-22,274.0,276.774994,272.049988,274.424988,260.738739,1494106.0,-0.5557052260853128
2012-02-23,276.450012,278.575012,268.325012,272.899994,259.289856,1913602.0,0.36643459948188933
2012-02-24,274.899994,275.950012,269.075012,273.899994,260.239929,1189874.0,0.173423150932967
2012-02-27,275.0,277.399994,272.375,274.375,260.691254,1380884.0,-0.4373620045558142
2012-02-28,272.5,276.424988,271.575012,273.174988,259.551147,870150.0,0.7412918784497321
2012-02-29,273.049988,282.899994,273.049988,275.200012,261.475189,1596572.0,-0.009093022859326894
2012-03-01,276.975006,282.0,274.350006,275.174988,261.451355,1340134.0,2.9526666137258086
2012-03-02,277.450012,285.75,275.049988,283.299988,269.171082,2413962.0,-1.4825210652673864
2012-03-05,282.825012,286.225006,278.0,279.100006,265.180634,982140.0,0.16122608037492384
2012-03-06,279.100006,284.0,277.225006,279.549988,265.608185,1154218.0,-0.01788159618879498
2012-03-07,280.0,281.5,277.475006,279.5,265.560699,681656.0,1.994637567084084
2012-03-09,283.75,288.0,281.100006,285.075012,270.857635,1668396.0,1.0348090417689704
2012-03-12,288.875,289.75,285.5,288.024994,273.660522,982388.0,1.3453693536054723
2012-03-13,287.0,295.0,287.0,291.899994,277.342285,1682880.0,0.07708324927201184
2012-03-14,294.700012,297.0,290.049988,292.125,277.556061,1414670.0,0.37655318784767056
2012-03-15,294.174988,295.450012,291.549988,293.225006,278.601135,1452078.0,-6.940064995684579
2012-03-16,291.25,296.549988,267.950012,272.875,259.266052,7968974.0,1.777372789738894
2012-03-19,271.5,278.524994,271.274994,277.725006,263.874207,4185774.0,2.781530590731181
2012-03-20,280.950012,287.424988,279.0,285.450012,271.213898,2498238.0,-0.5692765569055223
2012-03-21,285.0,287.875,282.075012,283.825012,269.670013,1984122.0,-0.37875872616893086
2012-03-22,286.950012,288.325012,280.25,282.75,268.64859,2537198.0,2.6348406719717117
2012-03-23,286.625,292.450012,279.600006,290.200012,275.72699,1937016.0,-0.43073740465593086
2012-03-26,292.0,292.0,286.049988,288.950012,274.539398,2546518.0,-0.32013080518578513
2012-03-27,287.5,291.0,284.600006,288.024994,273.660522,1736656.0,-1.3887683650121003
2012-03-28,289.850006,293.0,280.125,284.024994,269.860016,928234.0,0.6689530992473122
2012-03-29,280.024994,289.950012,279.125,285.924988,271.665222,2185082.0,-0.33224868055252915
2012-03-30,288.200012,292.399994,281.649994,284.975006,270.762634,2297008.0,0.6053183485151001
2012-04-02,282.549988,288.575012,280.600006,286.700012,272.401581,1217922.0,-0.7586389637123638
2012-04-03,288.149994,288.524994,283.575012,284.524994,270.335022,851142.0,-0.8698729644819911
2012-04-04,284.975006,284.975006,280.100006,282.049988,267.983459,627652.0,-0.8774955168585116
2012-04-09,280.0,282.475006,277.25,279.575012,265.631958,561580.0,1.3681415848423453
2012-04-10,282.0,285.0,279.149994,283.399994,269.266174,752576.0,1.7290028594707705
2012-04-11,278.774994,290.0,278.774994,288.299988,273.921753,977768.0,-0.6590336729393109
2012-04-12,287.75,289.75,282.174988,286.399994,272.116486,1442474.0,2.199727001390937
2012-04-13,286.0,296.0,286.0,292.700012,278.102356,2142600.0,-1.2897245798541443
2012-04-16,294.424988,294.475006,288.0,288.924988,274.515625,631486.0,1.1854350237093452
2012-04-17,290.75,295.850006,286.875,292.350006,277.769867,1060348.0,2.043785147040499
2012-04-18,294.024994,300.75,294.0,298.325012,283.446777,1001600.0,0.12570183019049036
2012-04-19,302.524994,303.5,297.225006,298.700012,283.803101,866778.0,-1.4395774446771774
2012-04-20,299.799988,302.5,292.5,294.399994,279.71756,1518400.0,1.1633892900147351
2012-04-23,296.174988,299.649994,292.549988,297.825012,282.971741,574316.0,-0.03357877813163912
2012-04-24,297.5,302.475006,295.75,297.725006,282.87674,1996560.0,-0.36107548184918503
2012-04-25,297.100006,300.5,293.274994,296.649994,281.855347,1301712.0,0.691056140725903
2012-04-26,298.399994,299.850006,293.674988,298.700012,283.803101,1258260.0,0.2259752169008901
2012-04-27,297.549988,301.0,293.5,299.375,284.444489,1082160.0,0.7265095615866338
2012-04-30,297.799988,304.399994,294.5,301.549988,286.510956,1370226.0,-1.0694664660374549
2012-05-02,301.125,304.475006,297.125,298.325012,283.446777,1410952.0,0.48604104304870593
2012-05-03,297.5,302.0,295.75,299.774994,284.824463,625090.0,0.2918855866943992
2012-05-04,298.25,303.799988,298.25,300.649994,285.655823,1697456.0,-0.1746196608937875
2012-05-07,298.25,302.475006,297.575012,300.125,285.157074,841490.0,-0.9329406080799616
2012-05-08,301.975006,305.375,293.549988,297.325012,282.496674,1131446.0,0.8576432849853831
2012-05-09,295.5,301.450012,292.674988,299.875,284.919525,873108.0,-1.0254312630262659
2012-05-10,301.0,301.5,295.149994,296.799988,281.997894,982754.0,-3.790431420098306
2012-05-11,295.575012,297.350006,283.200012,285.549988,271.308899,1787728.0,1.120648620023761
2012-05-14,284.174988,290.5,281.0,288.75,274.349396,882634.0,3.0043248484848433
2012-05-15,286.024994,299.25,285.075012,297.424988,282.591675,1260638.0,-2.1349840316711957
2012-05-16,295.774994,298.975006,288.75,291.075012,276.558411,1555194.0,-0.3779115192478314
2012-05-17,292.049988,294.850006,286.325012,289.975006,275.513214,1907122.0,0.31036950819133435
2012-05-18,285.274994,294.524994,284.899994,290.875,276.368378,1012422.0,2.2604252685861677
2012-05-21,288.524994,298.5,288.125,297.450012,282.615479,1038810.0,-3.4795782761642675
2012-05-22,298.225006,298.5,286.0,287.100006,272.781647,1755516.0,-0.6269655041386599
2012-05-23,287.0,287.0,279.625,285.299988,271.071411,1955586.0,-0.2891629984926523
2012-05-24,289.0,289.0,280.549988,284.475006,270.287537,1482068.0,0.10545320104501019
2012-05-25,287.524994,289.424988,283.875,284.774994,270.57254,1113544.0,0.008776753762302743
2012-05-28,285.524994,287.5,281.049988,284.799988,270.596375,686258.0,-0.6759087363444639
2012-05-29,286.049988,288.5,281.75,282.875,268.767334,1343318.0,2.059217675651795
2012-05-30,287.475006,290.700012,284.200012,288.700012,274.301819,3140604.0,-1.8098392043018021
2012-05-31,286.125,290.975006,281.600006,283.475006,269.337402,3554468.0,0.37039879275987553
2012-06-01,280.674988,285.825012,280.674988,284.524994,270.335022,1370470.0,-0.8083606180481934
2012-06-04,284.350006,284.700012,279.549988,282.225006,268.149719,641718.0,-0.9212528814686278
2012-06-05,281.200012,284.625,276.5,279.625,265.679474,887034.0,2.762630666070633
2012-06-06,277.600006,288.924988,277.600006,287.350006,273.019196,1651076.0,0.6612124448676686
2012-06-07,288.100006,290.450012,286.149994,289.25,274.824463,986750.0,0.8902375108038083
2012-06-08,286.774994,293.600006,285.450012,291.825012,277.271027,1039702.0,-0.8738174916960245
2012-06-11,292.5,293.700012,287.649994,289.274994,274.848175,1015666.0,0.21605738932277016
2012-06-12,290.450012,292.125,287.575012,289.899994,275.441986,1104120.0,2.2766492364949853
2012-06-13,290.0,297.5,289.5,296.5,281.71286,1536886.0,-1.694770320404719
2012-06-14,291.5,296.700012,289.799988,291.475006,276.938477,759932.0,1.9298395691601768
2012-06-15,291.850006,298.25,291.850006,297.100006,282.282959,886640.0,-0.3197616899408663
2012-06-18,298.125,299.950012,294.049988,296.149994,281.380249,587596.0,0.9707918481335509
2012-06-19,293.424988,300.950012,293.424988,299.024994,284.111908,1019276.0,1.1955562483850481
2012-06-20,301.475006,303.475006,299.5,302.600006,287.508667,1413502.0,1.4953714178049264
2012-06-21,300.75,309.524994,300.75,307.125,291.807953,1364524.0,-0.9361009361009361
2012-06-22,305.024994,307.100006,303.024994,304.25,289.076324,1102860.0,0.13146885784716267
2012-06-25,305.0,308.75,304.0,304.649994,289.45639,1053518.0,1.1980942300625788
2012-06-26,303.0,309.475006,303.0,308.299988,292.924316,542892.0,1.0298469424526941
2012-06-27,309.174988,313.450012,308.149994,311.475006,295.940918,1424142.0,-1.1156612675368267
2012-06-28,311.0,312.5,306.325012,308.0,292.639282,1773886.0,3.2142837662337636
2012-06-29,309.125,322.399994,309.125,317.899994,302.045563,2355224.0,-0.1730066091161942
2012-07-02,318.0,319.825012,315.174988,317.350006,301.52298,1658388.0,-0.7562608963681546
2012-07-03,316.149994,320.0,313.075012,314.950012,299.242676,1500942.0,0.6032684323250613
2012-07-04,315.799988,317.700012,311.5,316.850006,301.047974,1058592.0,0.331383298127501
2012-07-05,316.75,319.950012,314.799988,317.899994,302.045563,494218.0,-0.29883045546706655
2012-07-06,315.125,318.0,315.125,316.950012,301.142975,478552.0,-1.3724580644597064
2012-07-09,315.024994,317.25,311.625,312.600006,297.009918,1392416.0,0.26390978380210817
2012-07-10,313.0,314.950012,311.299988,313.424988,297.793701,2648760.0,-0.4626248880960242
2012-07-11,310.75,313.825012,308.75,311.975006,296.416077,1490872.0,-0.6571096916654993
2012-07-12,310.0,313.575012,309.325012,309.924988,294.468262,1083586.0,-0.5646527604285977
2012-07-13,309.25,310.774994,307.0,308.174988,292.805573,946434.0,0.8355681350752628
2012-07-16,307.5,314.475006,307.5,310.75,295.252136,893452.0,1.0136746580852751
2012-07-17,312.5,318.5,312.5,313.899994,298.245056,1346510.0,-0.17521121711139148
2012-07-18,316.350006,316.350006,312.5,313.350006,297.722534,2110900.0,-0.11967448310819563
2012-07-19,315.0,316.0,312.049988,312.975006,297.366211,1563050.0,-0.15975716604028117
2012-07-20,311.5,313.799988,310.725006,312.475006,296.891144,909906.0,-1.3201055831006208
2012-07-23,311.0,312.100006,305.5,308.350006,292.971893,1337880.0,-1.337765500156987
2012-07-24,309.200012,309.200012,303.024994,304.225006,289.052612,2112538.0,0.4601837365071799
2012-07-25,305.350006,308.5,302.875,305.625,290.382782,1486882.0,1.865034601226999
2012-07-26,308.899994,314.325012,306.0,311.325012,295.798492,1766944.0,1.57391594350922
2012-07-27,315.850006,317.350006,308.799988,316.225006,300.454132,1336052.0,2.06340228514376
2012-07-30,318.024994,324.424988,312.549988,322.75,306.653656,2001276.0,1.2548374903175785
2012-07-31,323.125,328.5,320.975006,326.799988,310.501709,1153766.0,0.956242385174139
2012-08-01,327.75,330.5,323.200012,329.924988,313.470856,1494284.0,-0.5986136460812631
2012-08-02,329.0,330.0,326.149994,327.950012,311.59433,658944.0,0.6174703234955187
2012-08-03,327.0,331.75,324.25,329.975006,313.518402,1640760.0,1.7349817094934783
2012-08-06,331.5,337.450012,331.25,335.700012,318.957855,1423944.0,-0.25320404218514225
2012-08-07,339.950012,342.100006,333.274994,334.850006,318.150238,1061480.0,0.567416444961925
2012-08-08,334.774994,338.799988,334.625,336.75,319.955414,996162.0,0.42315902004453887
2012-08-09,337.0,341.5,336.0,338.174988,321.309387,863074.0,-0.1330618809691441
2012-08-10,339.950012,344.950012,335.25,337.725006,320.881836,4555986.0,0.969722093957115
2012-08-13,340.0,344.524994,338.549988,341.0,323.99353,1647378.0,-2.155426979472143
2012-08-14,338.5,338.5,330.5,333.649994,318.997986,2894370.0,-0.7268059474324416
2012-08-16,333.0,335.350006,329.049988,331.225006,316.679504,1527782.0,-0.2113403237435567
2012-08-17,330.200012,333.924988,329.100006,330.524994,316.010193,1902522.0,0.7109919197215105
2012-08-21,331.0,334.625,327.774994,332.875,318.256989,1805210.0,-0.2328183251971438
2012-08-22,332.5,337.5,331.350006,332.100006,317.516052,1864492.0,0.617280326095503
2012-08-23,333.024994,338.25,333.024994,334.149994,319.476013,2383776.0,-0.4040119779262985
2012-08-24,333.5,334.674988,330.5,332.799988,318.185333,893732.0,0.6535511052963208
2012-08-27,333.75,335.524994,331.575012,334.975006,320.264771,991094.0,1.7016141198307724
2012-08-28,335.0,341.450012,332.75,340.674988,325.714447,2911176.0,-0.770529123787626
2012-08-29,342.450012,343.5,336.375,338.049988,323.204742,1224736.0,-0.5990220594239432
2012-08-30,338.0,340.0,335.0,336.024994,321.268707,2049460.0,-0.5431090045641002
2012-08-31,336.049988,337.850006,330.25,334.200012,319.523804,1187724.0,-0.23938299559367543
2012-09-03,335.049988,336.450012,331.825012,333.399994,318.758942,1044496.0,-0.7648434450781618
2012-09-04,333.850006,334.5,328.200012,330.850006,316.320953,928220.0,-1.7077206883895273
2012-09-05,329.0,329.950012,322.75,325.200012,310.919037,2258182.0,0.1691229949893067
2012-09-06,322.549988,327.899994,320.674988,325.75,311.444916,1483490.0,2.010740752110509
2012-09-07,328.049988,332.774994,328.049988,332.299988,317.707245,1185380.0,2.851341059934076
2012-09-10,332.200012,342.75,332.200012,341.774994,326.766113,1692520.0,0.21944261960838482
2012-09-11,343.024994,346.5,339.825012,342.524994,327.483276,1206306.0,-0.5036146354913906
2012-09-12,347.0,347.75,340.0,340.799988,325.833954,1622398.0,-0.7335681009472337
2012-09-13,341.0,341.975006,336.649994,338.299988,323.443726,1563768.0,0.2290937119394844
2012-09-14,342.524994,343.125,336.299988,339.075012,324.184753,2217282.0,-0.7741649803436415
2012-09-17,340.625,341.75,330.625,336.450012,321.674988,3814960.0,0.13374408796275425
2012-09-18,335.0,342.0,333.125,336.899994,322.105194,2438776.0,-0.4155518031858417
2012-09-20,334.0,339.950012,333.024994,335.5,320.766754,1945192.0,-0.22354694485842028
2012-09-21,338.5,342.299988,332.0,334.75,320.049622,3359616.0,1.4861855115758051
2012-09-24,334.0,341.350006,333.0,339.725006,324.806213,1532148.0,-0.47097092405379415
2012-09-25,338.0,342.950012,334.5,338.125,323.276489,1188406.0,-0.08132909426986837
2012-09-26,335.5,341.225006,334.799988,337.850006,323.013519,1266006.0,0.25899067173614315
2012-09-27,338.5,342.899994,335.0,338.725006,323.850098,2193682.0,2.6717803054670206
2012-09-28,339.5,349.899994,337.0,347.774994,332.502655,5214744.0,-0.34504550951123797
2012-10-01,350.0,351.475006,344.649994,346.575012,331.355408,1262540.0,0.6564218195857676
2012-10-03,347.0,350.975006,346.649994,348.850006,333.530518,2312474.0,0.15049275934367976
2012-10-04,352.5,352.5,347.0,349.375,334.032349,3083848.0,-2.3184274776386427
2012-10-05,350.0,350.424988,325.0,341.274994,326.288086,3019160.0,3.8239010268651628
2012-10-08,344.5,355.850006,342.924988,354.325012,338.765076,4350908.0,2.095530303686262
2012-10-09,355.049988,364.25,355.049988,361.75,345.863922,3355008.0,-0.32480663441602897
2012-10-10,361.5,364.450012,359.0,360.575012,344.74057,2011062.0,-0.15253913379888417
2012-10-11,361.0,361.25,355.125,360.024994,344.214722,2763132.0,-0.9443772117665789
2012-10-12,361.5,363.149994,354.825012,356.625,340.96405,1129144.0,0.2173134244654728
2012-10-15,359.350006,359.850006,355.024994,357.399994,341.704956,1276120.0,0.4756608921487601
2012-10-16,359.399994,360.700012,356.524994,359.100006,343.330353,909036.0,-0.9328894302496914
2012-10-17,360.524994,361.5,355.049988,355.75,340.127472,751248.0,-1.6444148981026023
2012-10-18,355.125,357.299988,349.125,349.899994,334.534332,2388514.0,-0.714489866495968
2012-10-19,349.899994,349.899994,342.049988,347.399994,332.144165,3528600.0,0.618881415409579
2012-10-22,347.450012,350.0,340.25,349.549988,334.199707,1168318.0,-0.15734173047661063
2012-10-23,351.475006,351.475006,346.649994,349.0,333.673859,818056.0,-0.4441226361031475
2012-10-25,351.5,351.825012,345.0,347.450012,332.191986,1675108.0,-1.0217348906006145
2012-10-29,342.0,345.225006,340.024994,343.899994,328.797852,469010.0,-0.5815644184047296
2012-10-30,342.200012,343.524994,340.024994,341.899994,326.885712,540312.0,1.513605759232632
2012-10-31,338.600006,348.725006,338.5,347.075012,331.833435,1903328.0,1.05164413276747
2012-11-01,346.0,351.950012,344.524994,350.725006,335.32312,1105676.0,-0.6415282519091325
2012-11-02,351.774994,353.799988,346.575012,348.475006,333.171936,1576272.0,0.1363099194551725
2012-11-05,350.875,352.350006,348.024994,348.950012,333.626099,955088.0,0.07164349947063477
2012-11-06,348.350006,352.174988,345.799988,349.200012,333.865112,1178430.0,0.2792027395462889
2012-11-07,349.225006,352.774994,348.524994,350.174988,334.797272,1227750.0,-0.5425841550967634
2012-11-08,350.450012,357.0,345.100006,348.274994,332.980713,3533206.0,-0.3373736329746329
2012-11-09,346.299988,353.299988,345.5,347.100006,331.85733,1012262.0,-0.3241140825563685
2012-11-12,349.350006,349.924988,342.0,345.975006,330.781708,739238.0,-1.120023103634255
2012-11-15,343.0,344.700012,328.0,342.100006,327.076904,2059576.0,-0.760013433031044
2012-11-16,341.0,345.25,337.875,339.5,324.591064,1433138.0,0.2135511045655398
2012-11-19,338.0,344.100006,336.524994,340.225006,325.284241,1118136.0,0.38944286182185484
2012-11-20,341.625,342.75,336.0,341.549988,326.551056,932626.0,2.5398970296552967
2012-11-21,342.25,351.399994,340.149994,350.225006,334.845062,2390410.0,-0.17845670334573424
2012-11-22,350.0,351.5,344.149994,349.600006,334.247528,1062766.0,0.8724221818234136
2012-11-23,347.600006,354.0,345.700012,352.649994,337.163605,1470290.0,-1.2051609449339733
2012-11-26,354.625,354.625,346.450012,348.399994,333.10022,624976.0,0.45207004222853553
2012-11-27,348.524994,351.25,347.0,349.975006,334.606079,1100676.0,1.4286734521836109
2012-11-29,348.5,357.399994,348.5,354.975006,339.386505,1952048.0,-0.014090569520272862
2012-11-30,355.049988,357.475006,352.625,354.924988,339.338654,1593304.0,-0.6761975293776703
2012-12-03,353.774994,355.825012,349.774994,352.524994,337.044037,1017862.0,-0.17729239362812385
2012-12-04,351.299988,355.0,350.75,351.899994,336.446533,911480.0,-0.17760727782223265
2012-12-05,352.875,355.5,349.049988,351.274994,335.848938,1198858.0,0.0854082998005895
2012-12-06,350.549988,354.475006,346.450012,351.575012,336.135834,2032942.0,-0.4622057724625776
2012-12-07,350.049988,353.0,347.25,349.950012,334.582153,1377750.0,0.6715176223511515
2012-12-10,350.0,355.350006,347.5,352.299988,336.82901,1633846.0,1.5611695110247918
2012-12-11,354.924988,368.475006,353.274994,357.799988,342.087433,3350478.0,1.4323644974521352
2012-12-12,358.799988,364.75,358.549988,362.924988,346.987305,1823000.0,-1.005715814751227
2012-12-13,364.024994,364.5,356.75,359.274994,343.49762,1457298.0,0.055671005035216894
2012-12-14,360.049988,362.975006,358.100006,359.475006,343.688904,969798.0,0.29208929201603095
2012-12-17,357.049988,362.399994,357.049988,360.524994,344.692749,2047662.0,2.205120902103119
2012-12-18,363.375,369.600006,362.575012,368.475006,352.29361,3048086.0,3.779086172265368
2012-12-19,370.5,384.950012,370.25,382.399994,365.607147,1951640.0,-2.3274043252207774
2012-12-20,384.899994,387.950012,372.125,373.5,357.097961,1693518.0,-2.349395983935741
2012-12-21,373.5,376.0,364.049988,364.725006,348.708374,1407506.0,1.5628163427873047
2012-12-24,366.450012,372.649994,362.700012,370.424988,354.15799,1200888.0,1.734499077583833
2012-12-26,371.899994,379.950012,371.225006,376.850006,360.300873,1059686.0,-1.087967609054518
2012-12-27,379.0,381.549988,371.25,372.75,356.380981,1429614.0,-0.8048289738430584
2012-12-28,373.850006,376.450012,365.524994,369.75,353.512726,986386.0,-0.4394861392832995
2012-12-31,369.799988,370.5,366.549988,368.125,351.959076,390038.0,0.4414261460101867
2013-01-01,369.549988,374.899994,368.350006,369.75,353.512726,591988.0,0.18932035158891553
2013-01-02,370.049988,373.5,369.799988,370.450012,354.181946,1043632.0,-0.9515518655186412
2013-01-03,373.975006,373.975006,365.049988,366.924988,350.811707,1040878.0,0.17715446515188832
2013-01-04,368.75,368.75,363.225006,367.575012,351.433167,1031736.0,1.2242399110633777
2013-01-07,370.399994,374.424988,368.549988,372.075012,355.735535,1968642.0,1.3841278865563786
2013-01-08,372.524994,380.0,372.524994,377.225006,360.659363,2574802.0,0.8946914828864765
2013-01-09,377.5,383.325012,375.774994,380.600006,363.88623,1819204.0,-0.913033616715184
2013-01-10,382.0,382.450012,375.100006,377.125,360.563782,1012396.0,-1.9887305270135898
2013-01-11,376.75,377.774994,367.549988,369.625,353.393158,1182982.0,-0.5343269529929003
2013-01-14,370.225006,370.225006,366.0,367.649994,351.504913,1647772.0,-0.6935911985898155
2013-01-15,367.549988,367.825012,363.100006,365.100006,349.066895,785236.0,-1.4858991812780256
2013-01-16,362.575012,368.924988,359.0,359.674988,343.880096,1503468.0,-0.3266804863283918
2013-01-17,360.0,360.825012,356.174988,358.5,342.756744,1800816.0,-0.6903782426778263
2013-01-18,360.0,362.0,353.0,356.024994,340.39035,1639450.0,-1.7133645397940818
2013-01-21,356.25,357.049988,347.0,349.924988,334.558289,3077902.0,1.5503374111711117
2013-01-22,351.450012,357.850006,350.725006,355.350006,339.744995,2258682.0,-0.1336727147825087
2013-01-23,355.5,356.725006,352.049988,354.875,339.290863,1375524.0,0.07044734061289186
2013-01-24,354.0,359.399994,352.5,355.125,339.529938,1313338.0,2.5976785638859576
2013-01-25,356.399994,366.424988,350.0,364.350006,348.349823,2269980.0,-1.1184333560845379
2013-01-28,365.0,365.174988,357.549988,360.274994,344.453766,767284.0,-1.276804129236904
2013-01-29,358.600006,364.450012,354.100006,355.674988,340.055664,822060.0,-0.3514444484918349
2013-01-30,356.950012,358.125,352.375,354.424988,338.860596,611896.0,1.290826593750217
2013-01-31,351.625,362.149994,351.625,359.0,343.234741,1453696.0,0.2646272980501435
2013-02-01,359.024994,362.0,358.25,359.950012,344.143066,494318.0,-0.02778330231032402
2013-02-04,359.024994,363.375,357.5,359.850006,344.047394,1340546.0,4.1406124083821725
2013-02-05,367.5,376.0,365.424988,374.75,358.29306,4320004.0,-0.13342228152101399
2013-02-06,377.149994,380.0,372.75,374.25,357.815002,2437380.0,0.13360053440213762
2013-02-07,373.0,377.375,372.524994,374.75,358.29306,1619600.0,-0.45363895930620823
2013-02-08,375.700012,379.0,370.825012,373.049988,356.667725,3330272.0,0.4355984592606394
2013-02-11,375.649994,377.375,373.0,374.674988,358.221375,1830156.0,2.9825898066086074
2013-02-12,375.0,387.174988,373.25,385.850006,368.90567,2452572.0,0.4859401246193061
2013-02-13,387.0,389.924988,385.0,387.725006,370.698273,2224038.0,0.4513508215665615
2013-02-14,387.424988,391.950012,385.075012,389.475006,372.37146,2065870.0,0.9307400845126376
2013-02-15,388.0,394.149994,388.0,393.100006,375.83725,1863412.0,0.23530602540870602
2013-02-18,393.5,397.475006,391.100006,394.024994,376.721649,1662562.0,0.5837238842772554
2013-02-19,393.049988,397.5,388.299988,396.325012,378.920593,1212136.0,0.838953358815511
2013-02-20,397.5,402.399994,395.149994,399.649994,382.099548,1894642.0,-0.2251955494837296
2013-02-21,398.875,401.0,396.575012,398.75,381.239136,1410756.0,1.7617539811912206
2013-02-22,399.950012,406.975006,399.549988,405.774994,387.955627,2569798.0,1.29382048613868
2013-02-25,406.0,413.0,402.75,411.024994,392.975037,1927688.0,-2.755302515739463
2013-02-26,411.5,411.524994,398.674988,399.700012,382.14743,1060678.0,-0.06880760363850835
2013-02-27,401.799988,404.899994,394.524994,399.424988,381.88446,1923936.0,0.41309984341791617
2013-02-28,401.125,406.975006,397.875,401.075012,383.462006,4031342.0,-0.34906786962834535
2013-03-01,401.075012,403.5,392.825012,399.674988,382.123505,1250104.0,-0.03127541221068355
2013-03-04,399.0,405.399994,395.899994,399.549988,382.003967,2478736.0,-0.018766613002620648
2013-03-05,400.350006,403.399994,396.299988,399.475006,381.932312,1161012.0,-0.18148970251220362
2013-03-06,400.149994,403.0,397.5,398.75,381.239136,1168412.0,1.598746081504702
2013-03-07,399.0,407.5,397.549988,405.125,387.334229,1668392.0,0.9503254551064506
2013-03-08,406.0,411.450012,406.0,408.975006,391.015106,1361258.0,1.888869952116342
2013-03-11,410.0,419.325012,408.25,416.700012,398.400909,2524388.0,-0.7259476632796522
2013-03-12,417.125,419.75,410.5,413.674988,395.508667,1984306.0,1.2147275387121135
2013-03-13,417.0,419.899994,415.274994,418.700012,400.313049,2125560.0,-0.8657749930993552
2013-03-14,419.5,421.524994,414.25,415.075012,396.84726,3003670.0,0.415581750317451
2013-03-15,417.5,421.725006,413.100006,416.799988,398.496521,2263572.0,-0.13795153948036515
2013-03-18,414.75,421.0,413.899994,416.225006,397.946716,1513756.0,0.7928375163504676
2013-03-19,417.5,424.399994,415.325012,419.524994,401.101807,3579608.0,-0.09534449811588398
2013-03-20,419.0,424.200012,417.600006,419.125,400.71936,1787226.0,-0.8291096928124085
2013-03-21,419.125,422.0,415.0,415.649994,397.396942,1507534.0,-1.2991685499699521
2013-03-22,417.5,418.125,409.75,410.25,392.234131,1874746.0,-0.006092382693477736
2013-03-25,413.575012,414.0,408.799988,410.225006,392.210236,2209706.0,0.39612407245598286
2013-03-26,409.0,412.725006,407.149994,411.850006,393.763855,1466472.0,-0.5766662535874773
2013-03-28,414.899994,414.899994,408.299988,409.475006,391.493164,1938014.0,-0.7692762571203167
2013-04-01,408.024994,412.0,405.0,406.325012,388.481506,529638.0,4.756040467427582
2013-04-02,406.125,426.875,405.549988,425.649994,406.957794,2410474.0,1.5270762578702164
2013-04-03,426.475006,438.549988,424.75,432.149994,413.172394,2615936.0,-0.5032946963317522
2013-04-04,431.5,437.450012,429.25,429.975006,411.092957,1881574.0,-0.069775683659162
2013-04-05,431.5,434.5,425.5,429.674988,410.806061,973426.0,0.7098430407124426
2013-04-08,429.75,437.450012,424.5,432.725006,413.722229,1285532.0,0.2715322626860128
2013-04-09,431.0,437.0,430.125,433.899994,414.845551,1893340.0,-1.1926683732565309
2013-04-10,441.0,441.0,423.149994,428.725006,409.897766,2028646.0,1.7377064308677102
2013-04-11,432.5,437.5,428.799988,436.174988,417.02063,1878720.0,-0.29804276626700676
2013-04-12,438.5,441.0,432.5,434.875,415.77774,871688.0,0.3736705949985628
2013-04-15,436.5,439.0,433.0,436.5,417.33139,1054114.0,1.8785823596792701
2013-04-16,435.0,447.450012,434.5,444.700012,425.171326,1114702.0,2.79401566555388
2013-04-17,443.149994,462.0,441.850006,457.125,437.050659,2785996.0,0.21875854525567404
2013-04-18,457.5,462.450012,454.075012,458.125,438.006714,1706792.0,1.1787162892223721
2013-04-22,461.0,472.25,457.950012,463.524994,443.169556,2539560.0,2.4702037966047663
2013-04-23,462.100006,476.725006,462.100006,474.975006,454.116821,1367732.0,3.1212130770518853
2013-04-25,475.049988,492.850006,471.75,489.799988,468.290771,4517038.0,-2.398938400953983
2013-04-26,486.25,487.5,477.174988,478.049988,457.056702,2150012.0,-1.6316260215030034
2013-04-29,482.0,483.799988,467.899994,470.25,449.599274,1885780.0,1.1217424774056337
2013-04-30,471.024994,482.475006,470.299988,475.524994,454.642548,1419360.0,1.682351106869474
